Provinsi,URL Produk,Nama Produk,Lokasi Toko,Harga (IDR),Unit Terjual,Volume Penjualan (IDR),Rating,Tahun
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-baronang-hitam-500-gram-ikan-baronang-1735384277431125747-1735384289853409011?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Laut Baronang Bersih 1KG Segar Fresh - Ikan Baronang - Berkualitas - Bergaransi,Fish supplier bali,34000,1,34000,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-cunding-500-gram-ikan-cunding-1735384250051233523-1735384275888342771?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Laut Cunding Bersih 1KG Segar Fresh  - Ikan Cunding - Berkualitas - Bergaransi,Fish supplier bali,50000,0,0,0.0,2024
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-sulir-biru-500-gram-ikan-sulir-biru-1735384433288447731-1735384434163025651?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Laut Sulir Biru Bersih 1KG Segar Fresh - Ikan Sulir Biru - Berkualitas - Bergaransi,Fish supplier bali,30000,1,30000,0.0,2024
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-potong-500-gram-ikan-potong-ikan-campur-berkualitas-1735383907005269747-1735383907543844595?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Steak Ikan Laut Potong 1KG Segar Fresh - Ikan Potong Ikan Campur Berkualitas - Bergaransi,Fish supplier bali,35000,2,70000,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-kerapu-warna-campur-500-gram-ikan-kerapu-warna-1735384290940520179-1735384307537184499?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Laut Kerapu Warna 1KG Bersih Segar - Ikan Kerapu Warna - Berkualitas - Bergaransi,Fish supplier bali,45000,5,225000,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/balisustainableseafood/ikan-salem-biru-segar-fresh-blue-mackerel-fish-1-kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Salem Biru Segar / Fresh Blue Mackerel Fish 1 KG,Bali Sustainable Seafood,87000,0,0,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/daengsayur/ikan-nila-size-m-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Nila Size M Segar - 1kg,0,60000,22,1320000,4.9,2024
Sulawesi Selatan,https://www.tokopedia.com/rzt86/ikan-kembung-banjar-segar-ikan-kembung-fresh-ikan-laut?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,ikan kembung banjar segar - Ikan Kembung Fresh - Ikan laut,0,31500,0,0,4.9,2024
Sulawesi Tenggara,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-kerapu-laut-frozen-fresh-1-kg-1729900697887540757?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan Kerapu Laut Frozen Fresh 1 kg,0,70000,0,0,4.9,2024
Sulawesi Tenggara,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-ekor-kuning-500-gram-ikan-ekor-kuning-1735384465624434419-1735384465295705843?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan Laut Ekor Kuning Bersih 1KG Segar Fresh - Ikan Ekor Kuning - Berkualitas - Bergaransi,Fish supplier bali,34000,3,102000,5.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/rakhis-farizqi-305/ikan-laut-mantap-dan-segar-1731215062737585942?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,ikan laut mantap dan segar,0,100,0,0,0.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-kerapu-warna-campur-500-gram-ikan-kerapu-warna-1735384290940520179-1735384307537184499?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan Laut Kerapu Warna 1KG Bersih Segar - Ikan Kerapu Warna - Berkualitas - Bergaransi,Fish supplier bali,45000,5,225000,5.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/karunia-abadi-semesta/ikan-segar-ikan-laut-ikan-kembung-murah-promo-500-gram?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,IKAN SEGAR IKAN LAUT IKAN KEMBUNG MURAH PROMO - 500 GRAM,0,24500,0,0,4.9,2024
Sulawesi Tenggara,https://www.tokopedia.com/pindo-ar/ikan-laut-kembung-banjar-segar-ikan-basah-berkualitas-1731642634635544334?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,IKAN LAUT KEMBUNG BANJAR SEGAR / IKAN BASAH BERKUALITAS,0,88000,0,0,5.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/lapakabdicom/ikan-selar-1kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan Selar 1Kg Ikan Laut Seafood Segar Garansi Termurah,0,63000,9,567000,0.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/lapakabdicom/ikan-kembung-500gr-ikan-laut-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan Kembung 500gr Ikan Laut Segar Garansi Termurah,0,23900,0,0,5.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/archive-ninja250-second/ikan-gabus-laut-ikan-kobia-segar-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,Ikan gabus laut / ikan kobia segar | ikan laut segar | seafood,0,62500,29,1812500,5.0,2024
Sulawesi Tenggara,https://www.tokopedia.com/dshopmart/d-mart-shop-aneka-ikan-laut-segar-1731272945103570321?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+kendari%26search_id%3D20260607153404EDDEA82AD2755B291NNC%26src%3Dsearch,D'MART SHOP ANEKA IKAN LAUT SEGAR,0,75000,0,0,0.0,2024
Maluku,https://www.tokopedia.com/kayuputihmaluku/ikan-roa-ikan-julung-dari-ambon?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,Ikan Roa / Ikan Julung dari Ambon,Ikan Roa / Ikan Julung dari Ambon,4200,0,0,4.9,2024
Maluku,https://www.tokopedia.com/tutus---bonggolan-tutus/bonggolan-ikan-laut-cireng-ikan-khas-sidayu-1733346425661982541?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,BONGGOLAN IKAN LAUT/ CIRENG IKAN KHAS SIDAYU,0,35000,0,0,4.6,2024
Maluku,https://www.tokopedia.com/ckayis/ikan-hias-capungan-ambon-khusus-air-laut?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,ikan hias capungan Ambon(khusus air laut),ikan hias capungan Ambon(khusus air laut),15000,28,420000,0.0,2024
Maluku,https://www.tokopedia.com/pethabitatbiota/capungan-ambon-banggai-cardinal-fish-ikan-hias-laut?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,38%,Capungan Ambon Banggai Cardinal Fish Ikan Hias Laut,25000,24,600000,5.0,2024
Maluku,https://www.tokopedia.com/viliriumaquatic/ikan-hias-air-laut-capungan-ambon-kardinal-banggai?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,IKAN HIAS AIR LAUT - CAPUNGAN AMBON / KARDINAL BANGGAI,IKAN HIAS AIR LAUT - CAPUNGAN AMBON / KARDINAL BANGGAI,50505,12,606060,5.0,2024
Maluku,https://www.tokopedia.com/22seafood/kepala-ikan-manyung-1-kg-marine-catfish-ikan-laut-seafood-22-frozen-1731585799879231380?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,Kepala Ikan Manyung 1 kg / Marine Catfish / Ikan Laut / Seafood 22 Frozen,0,26500,0,0,4.9,2024
Maluku,https://www.tokopedia.com/22seafood/ikan-selar-1-kg-seafood-22-1731038352489809911?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,ikan selar 1 kg / Seafood 22,0,35000,0,0,4.8,2024
Maluku,https://www.tokopedia.com/archive-ninja250-second/ikan-gabus-laut-ikan-kobia-segar-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,Ikan gabus laut / ikan kobia segar | ikan laut segar | seafood,0,62500,29,1812500,5.0,2024
Maluku,https://www.tokopedia.com/asfseafood/ikan-kuwe-ikan-kue-laut-varian-1733654690456831387?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,Ikan kuwe / Ikan kue laut varian,0,48500,0,0,4.9,2024
Maluku,https://www.tokopedia.com/kotaklovebird/ikan-cere-laut-wader-laut-beku-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ambon%26search_id%3D202606071534193AD7C2EBB96FCB05FRTK%26src%3Dsearch,Ikan cere laut / wader laut beku 1kg,0,15000,0,0,5.0,2024
Maluku Utara,https://www.tokopedia.com/22seafood/teri-hitam-250-gram-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,Teri Hitam 250 gram / Seafood 22,0,10000,0,0,4.9,2024
Maluku Utara,https://www.tokopedia.com/22seafood/ikan-senangin-1-kg-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,ikan senangin 1 kg / Seafood 22,0,45000,0,0,5.0,2024
Maluku Utara,https://www.tokopedia.com/kandangseafood/ikan-kerapu-bunga-macan-hidup-live-seafood-uk-5-6ons-per-ekor-5-6-ons?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,IKAN KERAPU BUNGA MACAN HIDUP LIVE SEAFOOD uk 5-6ons Per ekor.,0,108000,0,0,5.0,2024
Maluku Utara,https://www.tokopedia.com/pt-rivel-food-indonesia/ikan-tuna-segar-1-kg-baby-tuna-fresh-frozen-potong-fillet-74d57?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,12%,0,39500,0,0,5.0,2024
Maluku Utara,https://www.tokopedia.com/22seafood/ikan-kerapu-kerapu-fillet-500-gr-ikan-laut-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,Ikan Kerapu / Kerapu Fillet 500 gr / Ikan Laut / Seafood 22,0,89500,0,0,4.9,2024
Maluku Utara,https://www.tokopedia.com/rogerrpedia/ikan-teri-putih-lokal-bersih-banget-makanan-laut-1731369631021172704?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,ikan teri putih lokal bersih banget Makanan Laut,0,160000,12,1920000,5.0,2024
Maluku Utara,https://www.tokopedia.com/seaelton/ikan-kerapu-segar-kerapu-susu-ikan-fresh-laut-kualitas-garansi-segar?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,Ikan Kerapu Segar Kerapu Susu / Ikan Fresh Laut Kualitas GARANSI SEGAR,0,82000,2,164000,5.0,2024
Maluku Utara,https://www.tokopedia.com/22seafood/ikan-kakap-putih-fillet-500-gr-barramundi-fillet-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,Ikan Kakap Putih Fillet 500 gr / Barramundi Fillet / Seafood 22,0,59000,0,0,5.0,2024
Maluku Utara,https://www.tokopedia.com/kandangseafood/kerapu-hidup-size-7-8-ons-live-seafood-per-ekor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,KERAPU HIDUP SIZE 7-8 ONS LIVE SEAFOOD PER EKOR,0,145000,0,0,4.7,2024
Maluku Utara,https://www.tokopedia.com/rumahsalmon/ikan-laut-ekor-kuning-segar-ikan-segar-fresh-fish-fresh-seafood-500-gram?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+ternate%26search_id%3D20260607153433F9B902FC3289AF12DJW4%26src%3Dsearch,IKAN LAUT EKOR KUNING SEGAR / IKAN SEGAR / FRESH FISH / FRESH SEAFOOD,Rumah Salmon Jakarta,49999,0,0,5.0,2024
Papua Barat,https://www.tokopedia.com/22seafood/parrot-fish-1-kg-ikan-kakak-tua-bersih-tanpa-sisik-jeroan-seafood-22-halal-haccp-1731585810400708500?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Parrot Fish 1 kg / Ikan Kakak Tua Bersih Tanpa Sisik Jeroan / Seafood 22 /HALAL /HACCP,0,55000,0,0,4.9,2024
Papua Barat,https://www.tokopedia.com/22seafood/ikan-gabus-laut-1-wggs-lele-laut-seafood-22-halal-haccp-1731585832537065364?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Ikan Gabus Laut 1 WGGS / Lele Laut / Seafood 22 / HALAL / HACCP,0,31500,0,0,4.9,2024
Papua Barat,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-udang-galah-frozen-fresh-beku-ikan-laut-1-kg-1730320884999357973?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Udang Galah Frozen Fresh Beku Ikan Laut 1 kg,0,230000,0,0,5.0,2024
Papua Barat,https://www.tokopedia.com/shinjijkt/premium-fresh-hokkaido-bafun-uni-250g-bafun-uni-f6d47?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Premium Fresh Hokkaido Bafun Uni 250g,0,2500000,0,0,4.9,2024
Papua Barat,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Papua Barat,https://www.tokopedia.com/asfseafood/lobster-laut-100-200gr-frozen-1732148897048855963?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Lobster laut 100-200gr frozen,0,185000,0,0,5.0,2024
Papua Barat,https://www.tokopedia.com/warung-ikan-salma/ikan-cekong-segar-1kg-ikan-laut-ikan-segar-ikan-harian?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,ikan cekong segar 1kg ikan laut. Ikan segar ikan harian,0,40000,0,0,5.0,2024
Papua Barat,https://www.tokopedia.com/rumahikanlautseg/udang-vaname-kupas-bersih-sisa-ekor-rumah-ikan-laut-segar-premium-seafood-mentah-1732325713761305774-1735427927185786030?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Udang Vaname Kupas Bersih Sisa Ekor Rumah Ikan Laut Segar Premium Seafood Mentah,0,66000,5,330000,0.0,2024
Papua Barat,https://www.tokopedia.com/sayuribukholifah/ikan-tongkol-iris-segar-10-potong-ikan-hasil-laut-segar-bogor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Ikan Tongkol Iris Segar 10 Potong Ikan Hasil Laut Segar Bogor,0,19500,0,0,4.9,2024
Papua Barat,https://www.tokopedia.com/22seafood/ikan-layang-1-kg-isi-10-15-ikan-muroaji-ikan-biru-seafood-22-1731585801026242452?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+sorong%26search_id%3D20260607153447A666587AFDA6E82DBPZW%26src%3Dsearch,Ikan Layang 1 kg isi 10-15 / Ikan Muroaji / Ikan Biru / Seafood 22,0,35000,0,0,5.0,2024
Papua Barat Daya,https://www.tokopedia.com/shinjijkt/premium-fresh-hokkaido-bafun-uni-250g-bafun-uni-f6d47?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,Premium Fresh Hokkaido Bafun Uni 250g,0,2500000,0,0,4.9,2024
Papua Barat Daya,https://www.tokopedia.com/muaraangke21/promo-ikan-baronang-laut-segar-untuk-bakaran-rabbitfish-fresh-1-kg-500-gram?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,PROMO Ikan Baronang Laut Segar untuk Bakaran / Rabbitfish FRESH 1 kg,0,59999,0,0,4.9,2024
Papua Barat Daya,https://www.tokopedia.com/22seafood/ikan-salmon-salmon-utuh-ikan-utuh-ikan-laut-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,Ikan Salmon / Salmon Utuh / Ikan Utuh / Ikan Laut / Seafood 22,0,1100000,0,0,4.8,2024
Papua Barat Daya,https://www.tokopedia.com/kandangseafood/ikan-kerapu-bunga-macan-hidup-live-seafood-uk-5-6ons-per-ekor-5-6-ons?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,IKAN KERAPU BUNGA MACAN HIDUP LIVE SEAFOOD uk 5-6ons Per ekor.,0,108000,0,0,5.0,2024
Papua Barat Daya,https://www.tokopedia.com/cobry/ikan-kuwe-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,Ikan Kuwe Segar 1KG,0,78000,0,0,4.9,2024
Papua Barat Daya,https://www.tokopedia.com/lapakikan1/grosir-ikan-cakalang-segar-hasil-laut-segar-5kilogram-10kilogram-10-kilogram?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,GROSIR Ikan Cakalang Segar Hasil Laut Segar 5Kilogram / 10Kilogram,0,350000,1,350000,0.0,2024
Papua Barat Daya,https://www.tokopedia.com/archive-gayabaruku/ikan-kuwe-segar-giant-trevally-500gr?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,Ikan kuwe' Segar - Giant Trevally 500gr,0,42500,0,0,4.7,2024
Papua Barat Daya,https://www.tokopedia.com/putrafishcabang168/tenggiri-jantan-super-laut-indonesia-timur?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,tenggiri jantan super laut indonesia timur,0,123000,0,0,4.9,2024
Papua Barat Daya,https://www.tokopedia.com/fresh-goods-official/ikan-kuwe-kwee-kue-dijamin-segar-dan-berkualitas-by-fresh-goods-1732986745096012840?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,22%,0,62400,0,0,4.9,2024
Papua Barat Daya,https://www.tokopedia.com/ferryfish/ikan-saba-fillet-makarel-fillet-mackerel-fillet-norwegian?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+raja+ampat%26search_id%3D20260607153502310DCBBF4CCE62159QNV%26src%3Dsearch,Ikan Saba Fillet / Makarel Fillet / Mackerel Fillet Norwegian,0,112000,0,0,4.9,2024
Papua,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-kerapu-laut-frozen-fresh-1-kg-1729900697887540757?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,Ikan Kerapu Laut Frozen Fresh 1 kg,0,70000,0,0,4.9,2024
Papua,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Papua,https://www.tokopedia.com/mracangmarket/ikan-kerapu-ikan-laut-mracang-market?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,IKAN KERAPU - IKAN LAUT (Mracang Market),0,20000,0,0,4.9,2024
Papua,https://www.tokopedia.com/warung-ikan-salma/ikan-baung-segar-ikan-laut-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,ikan baung segar ikan laut 1kg,0,55000,0,0,5.0,2024
Papua,https://www.tokopedia.com/archive-ninja250-second/ikan-krapu-totol-murah-segar-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,ikan krapu totol murah segar | ikan laut segar | seafood,0,75000,17,1275000,5.0,2024
Papua,https://www.tokopedia.com/archive-ninja250-second/ikan-manyung-segar-seafood-ikan-laut-segar?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,ikan manyung segar | seafood | ikan laut segar,0,62500,0,0,4.9,2024
Papua,https://www.tokopedia.com/kandangseafood/ikan-kerapu-bunga-macan-hidup-live-seafood-uk-5-6ons-per-ekor-5-6-ons?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,IKAN KERAPU BUNGA MACAN HIDUP LIVE SEAFOOD uk 5-6ons Per ekor.,0,108000,0,0,5.0,2024
Papua,https://www.tokopedia.com/pesona-bahari-shop/500gr-ikan-asin-layur-besar-premium-fresh-ikan-kering-seafood-laut-1732359473360045148-1734652450590327900?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,21%,0,13351,0,0,4.8,2024
Papua,https://www.tokopedia.com/22seafood/ikan-layang-1-kg-isi-10-15-ikan-muroaji-ikan-biru-seafood-22-1731585801026242452?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,Ikan Layang 1 kg isi 10-15 / Ikan Muroaji / Ikan Biru / Seafood 22,0,35000,0,0,5.0,2024
Papua,https://www.tokopedia.com/archive-ninja250-second/ikan-layur-fresh-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+jayapura%26search_id%3D20260607153516A8C88A0055F63639BLB3%26src%3Dsearch,Ikan layur fresh | ikan laut segar | seafood,0,65000,0,0,5.0,2024
Papua Tengah,https://www.tokopedia.com/warung-ikan-salma/ikan-sembilang-segar-ikan-laut-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,ikan Sembilang segar ikan laut 1kg,0,55000,0,0,0.0,2024
Papua Tengah,https://www.tokopedia.com/22seafood/ikan-layang-1-kg-isi-10-15-ikan-muroaji-ikan-biru-seafood-22-1731585801026242452?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Ikan Layang 1 kg isi 10-15 / Ikan Muroaji / Ikan Biru / Seafood 22,0,35000,0,0,5.0,2024
Papua Tengah,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Papua Tengah,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-kerapu-warna-campur-500-gram-ikan-kerapu-warna-1735384290940520179-1735384307537184499?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Ikan Laut Kerapu Warna 1KG Bersih Segar - Ikan Kerapu Warna - Berkualitas - Bergaransi,Fish supplier bali,45000,5,225000,5.0,2024
